composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.12336191534996033,0.13581381738185883,0.12396456301212311,0.11778559535741806,0.11988525092601776,0.5483099222183228,0.23357132077217102,0.16090288758277893,0.025081129744648933,0.008396564051508904,0.023738164454698563,0.9078449252354388,0.08974139781631069
0.12336190044879913,0.13564841449260712,0.12410574406385422,0.11767106503248215,0.11998087912797928,0.541471004486084,0.22479845583438873,0.15892167389392853,0.04485274478793144,0.0143436836078763,0.01561245322227478,0.906729271064507,0.09027060855923026
0.12336188554763794,0.13551026582717896,0.12410682439804077,0.11773031204938889,0.12001684308052063,0.5491611361503601,0.22478561103343964,0.1642794907093048,0.03270412236452103,0.014403756707906723,0.014665856026113033,0.9054408177414984,0.09097003580285093
0.12336188554763794,0.1355564296245575,0.12410160154104233,0.11770392209291458,0.12001228332519531,0.5443190336227417,0.2233339250087738,0.1636885553598404,0.038450077176094055,0.01698303408920765,0.013225367292761803,0.9059163487801136,0.09073137748341295
0.12336187064647675,0.1356419324874878,0.12406834959983826,0.11769923567771912,0.11998573690652847,0.5467694401741028,0.2207934409379959,0.1648245006799698,0.03309207409620285,0.018039017915725708,0.016481515020132065,0.9062799340060125,0.0905634291143474
0.12336187064647675,0.1359192430973053,0.12394759804010391,0.1177089512348175,0.11988932639360428,0.5404134392738342,0.22222983837127686,0.1636241227388382,0.03272382169961929,0.02107619307935238,0.019932564347982407,0.9085041351872255,0.08945447023500797
0.12336186319589615,0.13560618460178375,0.124036505818367,0.11780284345149994,0.1199503242969513,0.551349401473999,0.22738102078437805,0.1615006923675537,0.02632431499660015,0.018297264352440834,0.01514730229973793,0.9063029858798436,0.09053435684915097
0.12336186319589615,0.13571065664291382,0.12407881766557693,0.11764863133430481,0.11997660249471664,0.5419841408729553,0.21757306158542633,0.16243362426757812,0.04118352383375168,0.021079374477267265,0.015746282413601875,0.9068715168024094,0.0902438854360434
0.12336185574531555,0.13538406789302826,0.12416718155145645,0.1177445501089096,0.12004417926073074,0.5526610612869263,0.22734646499156952,0.16133446991443634,0.03415430337190628,0.011107491329312325,0.013396171852946281,0.9046032822433735,0.09134621354323852
0.12336185574531555,0.1359209418296814,0.12399208545684814,0.11770012974739075,0.11986919492483139,0.5407935976982117,0.22450178861618042,0.15551932156085968,0.039784617722034454,0.0192663986235857,0.020134253427386284,0.9087516106381585,0.08924500886098401
