composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.12335487546769877,0.1361481189733956,0.12394339339034631,0.1175793983700091,0.11983349543556605,0.5204336140463318,0.21837822928828346,0.1542446706340466,0.06191423282494185,0.029119157788686262,0.015910095417709956,0.9108691276056635,0.0881725591725159
0.12335485667974522,0.13603707439914503,0.1240216889732559,0.11749929991652983,0.1199093686460931,0.5199936489574511,0.2138815612941267,0.15821031467907565,0.06637712480899781,0.025839763987567953,0.015697586272780683,0.9097567036152879,0.08874986589292998
0.1233548244979768,0.135774042158498,0.124054359689398,0.11753616170266398,0.1200145820078046,0.528235582592427,0.2154360876742919,0.17067720104113437,0.051786498451683295,0.018118388697190093,0.015746241543273636,0.9073726208086123,0.09006200265075053
0.12335481860480729,0.13589725116959317,0.1240182879995185,0.117657050858879,0.11987842301790061,0.531501551437286,0.21836612643131575,0.15191926752639756,0.05507240876580862,0.03214214803977156,0.010998497799420677,0.9090227006060354,0.08909728205694194
0.12335480748295305,0.13578815401245115,0.12410661151453867,0.11763215395892115,0.11990804539378515,0.5418600123423469,0.22251956199381215,0.14931197387669687,0.050839810633544494,0.016794970433427397,0.018673670720172293,0.9078228817575376,0.08963894624313852
0.12335480067324056,0.13640310923436968,0.1238072656715817,0.11756853687934349,0.1197731184920412,0.5153396724957507,0.21537057434311618,0.16130658076345972,0.05490044622544339,0.03273566484525076,0.02034706132697911,0.9125258051446056,0.0874060563889105
0.1233547913898714,0.13572599161004378,0.12410135008609881,0.1176498293324105,0.119933902050115,0.5612529555109672,0.2018946917375747,0.15860478515879048,0.024558737429188317,0.03445022637094443,0.01923860379253489,0.9060853259402094,0.09061317080648885
0.12335478597456824,0.13615500657157312,0.12397018451425076,0.11759489238360989,0.11980292760428858,0.5378789097398626,0.21233810109285559,0.15087070490867677,0.04633615129621029,0.029489491908979322,0.023086641053415364,0.9101967827146707,0.08848180571095399
0.12335478083407188,0.13566883284410147,0.12400718350044053,0.11783653683418532,0.11988698101890612,0.5428980565838918,0.24814605608807347,0.15250348165210686,0.03756864223891829,0.0,0.01888376343700964,0.9077758729433394,0.08969213944819988
0.12335475705359616,0.13610175317362572,0.12400429905799658,0.11749316970436922,0.11988644051765548,0.520382970020465,0.21425553486585253,0.15737828157871855,0.06530730811535924,0.024457333029488236,0.01821857239011672,0.9101690856642497,0.08853092876366744
