utility,composite,spearman_to_anchor,max_spearman_to_failed,mean_spearman_to_failed,rank_delta_to_anchor,full,tail20,tail10,tail5,w_v016,w_v017,w_v021,w_v023,w_v025,spearman_to_sub_calibrated_tail_cli_,spearman_to_sub_anchor_blend_utility
0.13207677592998818,0.12809052486399697,0.9359774853900276,0.9590986974219919,0.9362235534484834,0.07566518398321771,0.13993266207038213,0.11631560198786181,0.1065376213470676,0.14245503133906315,0.07017137739675322,0.5276068917258359,0.21357030031929872,0.10404281067067275,0.08460861988743947,0.9133484094749749,0.9590986974219919
0.13207018624581263,0.12809651653042897,0.9348631818296851,0.9582180549551774,0.9364589445493144,0.07587993483098543,0.14012890156797422,0.11619158091739323,0.1061363761510857,0.14260580126959746,0.014890258181300195,0.6000008303650471,0.25016909225246936,0.056643453557435476,0.0782963656437478,0.9146998341434515,0.9582180549551774
0.13206470623626448,0.1279068603233916,0.9468535933023171,0.9660676617569407,0.9367972922887641,0.06911117010593958,0.13984879097423678,0.11546845897716942,0.10678994096279329,0.14315875547415224,0.0223571332997401,0.5255106549472557,0.42037313697672224,0.014339810004400407,0.01741926477188171,0.9075269228205874,0.9660676617569407
0.13206258573721938,0.12815069198512424,0.9312278329985471,0.9560360134284676,0.9373672013741942,0.07803497489415966,0.13984546118154975,0.11650540504944931,0.10651571496112316,0.1429125569442359,0.020858787803162106,0.6068351065099711,0.24861824155460505,0.005479572332888658,0.11820829179937314,0.9186983893199208,0.9560360134284676
0.13204520130264785,0.12859547625350684,0.9235937713638467,0.9499311101620826,0.9322715597973199,0.08189061821865576,0.13979757828519215,0.11769541715781245,0.1068008923826127,0.14357807020434726,0.04070747627613248,0.6475465981421253,0.2859646230736866,0.011883478942377986,0.013897823565677609,0.9146120094325573,0.9499311101620826
0.1320396863625126,0.12792575129762868,0.9428109110877637,0.962814894106261,0.9329585978341801,0.0725041413200749,0.13851312484361633,0.11647024659580149,0.10861897444710379,0.1436092497219529,0.18468738593889888,0.3496922733659875,0.4322033760009739,0.030534336532516793,0.002882628161622976,0.9031023015620993,0.962814894106261
0.1320371783271828,0.12803287235188987,0.9363820716532787,0.9589688844190606,0.9342504920135339,0.07552764910677733,0.1399476584217684,0.11631831594879247,0.1063716539186203,0.14205183189663312,0.09892432632402569,0.4941462503753067,0.1722936373491496,0.1770035367188526,0.05763224923266524,0.9095320996080072,0.9589688844190606
0.13201501723525721,0.12800903621852472,0.9375265586495335,0.9602482845333724,0.936701625307394,0.07504635692379,0.1396561354141704,0.1162423156606655,0.1069160889647931,0.14253667239229406,0.09384604672135254,0.48573534886829306,0.22801594841308376,0.09367712330804472,0.09872553268922606,0.9131549660814156,0.9602482845333724
0.13201354464394877,0.12811603761706422,0.9293074604224195,0.9542751362633389,0.9338258015344337,0.07984661988847948,0.13938091374039238,0.11699204269936339,0.10710772508631836,0.1423085486113087,0.15077607296967543,0.4596928748559053,0.13006022420609373,0.14908652455607113,0.11038430341225437,0.9133764668055285,0.9542751362633389
0.13200195021452674,0.12808124289125986,0.9300900618481925,0.9544148280473285,0.9329352993858988,0.07860942701098766,0.14017017487035144,0.11657924946777048,0.10568911188673671,0.14177522576260024,0.06446932863411368,0.5715826706955468,0.10820704043296375,0.1957949047996645,0.05994605543771141,0.9114557707244691,0.9544148280473285
